CompId,供应商,注册资金,成立日期,所属地区,参保人数,企业类型,投资主体,上市与否
7351,杭州轴瓦有限公司,756,21,330100,33,2,3,3
7352,林州市中鹏机械制造有限公司,500,11,410500,16,2,3,3
7353,沈阳航天新光汽车零部件有限公司,2500,15,210100,92,2,3,3
7354,芜湖市和蓄机械股份有限公司,22825,12,340200,110,2,3,3
7355,江西省苏达轴瓦有限公司,600,16,360100,4,2,3,3
7356,安徽星瑞齿轮传动有限公司,93371,14,341500,1048,2,3,3
7357,夏邑县淮海铸造有限公司,19999,22,411400,1317,2,3,3
7358,广西和天机械有限公司,200,2,450300,29,2,3,3
7359,成都蓉裕隆科技有限公司,800,6,510100,3,2,3,3
7360,天津英辰精密组件有限公司,2000,8,120000,25,2,3,3
7361,溧阳市万盛铸造有限公司,780,18,320400,148,2,3,3
7362,潍坊市华龙铸造有限公司,380,20,370700,11,2,3,3
7363,杭州四通传动件有限公司,270,18,330100,80,2,3,3
7364,江门市广进铸锻有限公司,1000,9,440700,380,2,3,3
7365,威海邦德散热系统股份有限公司,11893,14,371000,405,1,3,1
7366,湖南省卓尔轴瓦科技有限公司,1000,15,431300,16,1,3,2
7367,重庆创奥汽车零部件有限公司,1000,10,500000,186,1,3,2
7368,重庆庆建机械配件有限公司,300,21,500000,672,2,3,3
7369,无锡市月亮轴瓦有限公司,340,37,320200,39,2,3,3
7370,容城来福灯泡有限公司,2378,27,130600,380,2,2,3
7371,淅川森丽汽减有限公司,1000,9,411300,0,2,3,3
7372,宁波恒特汽车零部件有限公司,1150,17,330200,74,2,3,3
7373,江阴市凯信模锻有限公司,500,11,320200,8,2,3,3
7374,杭州临安安达机械有限公司,600,10,330100,37,2,3,3
7375,辽阳艺蒙织毯有限公司,5000,29,211000,159,2,3,3
7376,重庆栋能科技股份有限公司,1200,8,500000,52,1,3,2
7377,无锡惠山泵业有限公司,600,20,320200,77,2,3,3
7378,泰兴市永诚车灯塑件有限公司,2000,16,321200,0,2,3,3
7379,浙江舜宇智能光学技术有限公司,5000,7,330100,107,2,3,3
7380,江苏长盈机械有限公司,1501,15,320900,170,2,2,3
7381,四川德恩精工科技股份有限公司,14667,19,511400,379,1,3,1
7382,河北沃美诺自动化科技有限公司,5000,8,130500,51,2,3,3
7383,济南高新开发区鑫瑞昌机械模具厂,5000,19,370100,136,3,3,3
7384,湖南润泰新能源科技有限公司,1000,5,430300,38,2,3,3
7385,深圳市科普瑞传感仪器有限公司,1000,18,440300,0,2,3,3
7386,深圳广联赛讯有限公司,6000,10,440300,0,1,3,2
7387,骅特汽车配件（浙江）有限公司,5000,5,330400,57,2,3,3
7388,杰士特实业（深圳）有限公司,872,17,440300,0,2,2,3
7389,盐城市步高汽配制造有限公司,568,21,320900,65,2,3,3
7390,深圳市众鸿科技股份有限公司,3711,16,440300,0,1,3,2
7391,常州市裕成富通电机有限公司,3000,17,320400,171,2,3,3
7392,河南宝天机电科技有限公司,16000,10,411300,86,2,3,3
7393,江苏铭利达科技有限公司,58000,6,320600,507,2,3,3
7394,安徽安凯汽车股份有限公司,73332,25,320200,1296,1,2,1
7395,广东恒勃滤清器有限公司,718,18,440700,323,2,3,3
7396,丹阳市发路利汽配有限公司,300,7,321100,0,2,3,3
7397,安徽鑫熠通汽车部件有限公司,1000,4,340100,2,2,3,3
7398,无锡格罗博智能技术有限公司,51,5,320200,20,2,3,3
7399,天津市精志诚拉线厂,120,19,120000,7,3,3,3
7400,重庆秦川爱明斯车灯有限公司,4101,11,500000,238,2,3,3
7401,四川航天世源科技有限公司,7121,14,510100,256,2,3,3
7402,广州市蕙营汽车配件有限公司,50,8,440100,1,2,3,3
7403,中山市宏巨金属制品有限公司,100,11,442000,23,2,3,3
7404,锦州旭东密封垫有限公司,80,15,210700,0,2,3,3
7405,天津盛相电子有限公司,2800,15,120000,65,2,3,3
7406,江苏宏宇车业有限公司,2000,12,320400,41,2,3,3
7407,广州刚辉橡塑五金制品有限公司,7406,17,440100,547,2,2,3
7408,重庆前程汽车部件有限公司,150,23,500000,56,2,3,3
7409,昶力管业（常州）有限公司,500,7,320400,36,2,3,3
7410,东莞市东和汽车零部件有限公司,100,15,441900,1,2,3,3
7411,烟台长鑫密封产品有限公司,300,19,370600,51,2,3,3
7412,上海炎垒汽车零部件有限公司,1000,19,310000,193,2,3,3
7413,苏州东迈新材料科技有限公司,600,4,320500,9,2,3,3
7414,宁波北仑东叶模具有限公司,620,16,330200,2,2,3,3
7415,福益精密模塑（上海）有限公司,7900,19,310000,420,2,2,3
7416,江苏汇洋精锻有限公司,1000,12,320600,82,2,3,3
7417,重庆东科模具制造有限公司,2000,17,500000,99,2,3,3
7418,天津威斯康太阳能汽车空调有限公司,2000,10,120000,0,2,3,3
7419,宁波帕尔玛重工制冷有限公司,214,20,330200,21,2,3,3
7420,邢台癸酉新能源科技有限公司,15000,6,130500,5,2,3,3
7421,宝鸡泰恩制冷科技有限公司,2800,6,610300,42,2,3,3
7422,泰安市天润新能源汽车空调有限公司,100,6,370900,0,2,3,3
7423,浙江博阳压缩机有限公司,5000,16,330700,258,2,3,3
7424,重庆邦宝汽车配件有限公司,100,13,500000,18,2,3,3
7425,上海明济车用空调压缩机有限公司,1280,11,310000,68,2,3,3
7426,广州市联安汽车空调配件有限公司,60,10,440100,23,2,3,3
7427,温州市天马电器有限公司,50,23,330300,6,2,3,3
7428,上海信远汽车部件有限公司,50,10,310000,0,2,3,3
7429,广州精仕崎空调压缩机有限公司,200,10,440100,5,2,3,3
7430,广州雪凌汽车空调配件有限公司,300,14,440100,23,2,3,3
7431,宁波奥柯汽车空调有限公司,1000,18,330200,43,2,3,3
7432,无锡市苏立成汽车空调压缩机有限公司,50,21,320200,8,2,3,3
7433,浙江三田汽车空调压缩机有限公司,5000,12,331100,407,2,3,3
7434,重庆赋昇汽车零部件有限公司,1000,9,500000,2,2,3,3
7435,江苏盈科汽车空调有限公司,500,12,321100,0,2,3,3
7436,苏州博特蒙电机有限公司,1000,6,320500,51,2,3,3
7437,河间市昊瑞汽车配件有限公司,50,7,130900,0,2,3,3
7438,沈阳中航机电三洋制冷设备有限公司,128685,31,210100,1125,2,2,3
7439,烟台首钢丰田工业空调压缩机有限公司,18380,10,370600,879,2,2,3
7440,北京海松元汽车部件有限公司,8400,5,110000,39,2,3,3
7441,松下．万宝（广州）压缩机有限公司,81395,29,440100,25828,2,2,3
7442,上海双桦汽车零部件股份有限公司,38928,25,310000,4,1,2,2
7443,黄山双桦动林压缩机有限公司,2000,3,341000,1,2,2,3
7444,合肥达因汽车空调有限公司,3000,13,340100,432,2,2,3
7445,华达汽车空调（湖南）有限公司,10000,25,431300,277,2,2,3
7446,华域三电汽车空调有限公司,88374,32,310000,863,2,2,3
7447,重庆建设汽车系统股份有限公司,11937,27,500000,201,1,2,1
7448,埃斯创（常熟）汽车系统有限公司,100,5,320500,1,2,2,3
7449,江苏福莱斯伯汽车零件制造有限公司,2000,12,320400,93,2,3,3
7450,大茂伟瑞柯车灯有限公司,19305,27,320400,652,2,2,3
7451,道氏（苏州）汽车部件有限公司,176,11,320500,35,2,2,3
7452,宁波亚路轴业有限公司,3280,15,330200,181,2,3,3
7453,邹平天晟金属科技有限公司,10000,7,371600,181,2,3,3
7454,厦门昶通电气有限公司,300,16,350200,13,2,3,3
7455,扬州市景杨表面工程有限公司,5350,16,321000,109,2,3,3
7456,介休市鹏盛铸造机械制造有限公司,6000,5,140700,0,2,3,3
7457,弘凯光电（深圳）有限公司,7360,21,440300,0,2,2,3
7458,邯郸二宁禾科技股份有限公司,1500,5,130400,18,1,3,2
7459,昆山摩建电子科技有限公司,6122,7,320500,100,2,3,3
7460,句容市东升汽车附件有限公司,500,19,321100,33,2,3,3
7461,宁波斐腾汽车零部件科技有限公司,1500,4,330200,5,2,3,3
7462,江阴华宏汽车饰件有限公司,500,19,320200,0,2,3,3
7463,北方化学工业股份有限公司,54903,20,510500,3300,1,3,1
7464,淄博广丰达实业有限公司,100,28,370300,1,2,3,3
7465,北京北汽浦惠汽车空调有限公司,600,18,110000,4,2,3,3
7466,山东金隆节能设备科技有限公司,1000,7,371400,2,2,3,3
7467,马勒贝洱汽车零部件（上海）有限公司,357,18,310000,16,2,2,3
7468,江苏阿尔特空调实业有限责任公司,11505,12,320500,35,2,3,3
7469,重庆赛特制冷设备有限公司,600,20,500000,50,2,3,3
7470,中化近代环保化工（西安）有限公司,25100,25,610100,8,2,3,3
7471,杭州新都奥兰汽车空调有限公司,1200,19,330100,102,2,3,3
7472,张家港赛克汽车空调有限公司,200,21,320500,10,2,3,3
7473,福州美生汽车空调有限公司,1215,26,350100,18,2,2,3
7474,南京西百客汽车空调股份有限公司,1000,15,320100,64,1,3,2
7475,厦门金龙汽车空调有限公司,4200,17,350200,101,2,2,3
7476,浙江华尔达热导技术股份有限公司,3928,17,330300,23,1,3,2
7477,广东增城市基业汽车空调有限公司,200,23,440100,7,2,3,3
7478,浙江盾安轨道交通设备有限公司,3333,6,330600,123,2,3,3
7479,山东朗进科技股份有限公司,9093,22,370100,644,1,3,1
7480,上海仪达空调有限公司,9000,15,310000,161,2,3,3
7481,佛山市南海区和顺昊通汽车电器空调实业有限公司,50,21,440600,1,2,3,3
7482,南京科慧嘉汽车空调有限公司,380,22,320100,0,2,3,3
7483,泰兴市威泷新能源科技有限公司,1000,5,321200,22,2,3,3
7484,苏州新同创汽车空调有限公司,11922,17,320500,152,2,3,3
7485,广州精益运输制冷设备有限公司,3018,12,440100,65,2,3,3
7486,宁波德业科技股份有限公司,23893,22,330200,543,1,3,1
7487,济南奥汀卡汽车空调有限公司,500,13,370100,0,2,3,3
7488,四川圣锦风机有限公司,5000,11,511600,42,1,3,2
7489,河北诚仁汽车零部件制造有限公司,300,9,130600,0,2,3,3
7490,重庆科驰汽车电气有限公司,200,8,500000,7,2,3,3
7491,苏州赛普瑞新能源科技有限公司,300,7,320500,0,2,3,3
7492,上海逸宝特种车辆空调有限公司,30,24,310000,4,2,3,3
7493,厦门三林远大汽车科技有限公司,1000,4,350200,20,2,3,3
7494,吉林省新诺达交通设备有限公司,950,21,220100,52,2,3,3
7495,江苏秋实汽车空调有限公司,1000,6,321100,0,2,3,3
7496,广州精益汽车空调有限公司,5018,22,440100,250,2,3,3
7497,烟台东星集团有限公司,6000,28,370600,991,2,3,3
7498,泰铂（上海）环保科技股份有限公司,2202,12,310000,199,1,3,2
7499,广东劲达制冷集团有限公司,5720,16,441600,89,2,2,3
7500,法中轨道交通运输设备（上海）有限公司,11225,17,310000,337,2,2,3
7501,南京协众汽车空调集团有限公司,66464,20,320100,796,2,3,3
7502,佛山车谊家新能源科技有限公司,2820,6,440600,60,2,2,3
7503,福州泰全工业有限公司,10010,18,350100,740,2,2,3
7504,富奥翰昂汽车热系统（长春）有限公司,5419,27,220100,304,2,2,3
7505,江苏斗源汽车空调有限公司,3932,20,320900,103,2,2,3
7506,北京朗智亿成汽车系统有限公司,500,14,110000,0,2,2,3
7507,法雷奥汽车空调湖北有限公司,17303,28,421000,2012,2,2,3
7508,扬州杰信电装空调有限公司,5965,14,321000,72,2,3,3
7509,东莞京滨汽车电喷装置有限公司,64671,20,441900,1481,2,2,3
7510,苏州泛像汽车技术有限公司,270,3,320500,6,2,3,3
7511,南京宏光汽车附件有限公司,1000,18,320100,147,2,3,3
7512,烟台安泰德汽车安全系统有限公司,200,16,370600,0,2,3,3
7513,锦州万得汽车集团有限公司,8800,14,210700,110,2,3,3
7514,锦州锦恒汽车安全系统股份有限公司,31948,25,210700,733,1,3,2
7515,上海东方久乐汽车安全气囊有限公司,16500,20,310000,178,2,3,3
7516,浙江全安汽车科技有限公司,1000,7,330400,4,2,3,3
7517,久乐宇信（上海）汽车安全系统有限公司,5000,9,310000,73,2,2,3
7518,奥托立夫（上海）汽车安全系统研发有限公司,2860,15,310000,602,2,2,3
7519,采埃孚亚太集团有限公司,130330,13,310000,791,2,2,3
7520,高田（上海）汽配制造有限公司,14300,19,310000,3,2,2,3
7521,大赛璐安全系统（江苏）有限公司,25025,18,321100,1051,2,2,3
7522,中山富拉司特工业有限公司,10240,19,442000,682,2,2,3
7523,百利得汽车主动安全系统（苏州）有限公司,4290,7,320500,0,2,2,3
7524,上海天合汽车安全系统有限公司,8565,25,310000,90,2,2,3
7525,江苏天聚灯业有限公司,1060,18,321100,0,2,3,3
7526,深圳市纳安特汽车电子有限公司,500,11,440300,0,2,3,3
7527,佛山市天翔光学照明有限公司,100,17,440600,58,2,3,3
7528,江苏胜蓝车业有限公司,3600,9,320400,8,2,3,3
7529,山东鲁得贝车灯股份有限公司,4970,28,370100,238,1,3,2
7530,常州市爱尔法车业有限公司,600,17,320400,0,2,3,3
7531,丹阳市君茹车业有限公司,200,6,321100,0,2,3,3
7532,东莞市威阁斯光电科技有限公司,500,11,441900,0,2,3,3
7533,常州市瑞尔普汽车部件有限公司,500,10,320400,0,2,3,3
7534,江苏中迪新材料技术有限公司,1000,12,320400,159,2,3,3
7535,广州光普司科技有限公司,100,13,440100,0,2,3,3
7536,丹阳市金典车辆配件有限公司,1600,12,321100,0,2,3,3
7537,江苏五洲塑件有限公司,2000,19,321100,3,2,3,3
7538,浙江汇正车业有限公司,1000,8,330300,10,2,3,3
7539,哈尔滨哈星汽车部品有限公司,6000,20,230100,2,2,3,3
7540,常州市鹏翔汽车装饰件厂,600,17,320400,17,3,3,3
7541,安徽轻工国际贸易股份有限公司,6102,17,340100,533,1,3,2
7542,常州闻琪车辆部件厂,50,19,320400,10,3,3,3
7543,佛山克莱汽车照明股份有限公司,1000,19,440600,173,1,3,2
7544,浙江车灯有限公司,1039,22,330600,0,2,3,3
7545,广州市佳技汽车零配件有限公司,200,8,440100,14,2,3,3
7546,丹阳市达迈车辆饰件厂,40,10,321100,4,3,3,3
7547,常州市业达车辆配件厂,40,18,320400,2,3,3,3
7548,广东金华达电子有限公司,1000,25,441400,103,2,3,3
7549,安徽创为汽车零部件有限公司,20,7,340300,0,2,3,3
7550,丹阳赛领汽车部件有限公司,50,7,321100,0,2,3,3
7551,丹阳市金翔车辆部件厂,40,15,321100,1,3,3,3
7552,广东裕鑫丰智造电子科技有限公司,3000,12,440300,0,2,3,3
7553,丹阳市小超汽配有限公司,110,14,321100,0,2,3,3
7554,杭州京屋光电科技有限公司,200,13,330100,4,2,3,3
7555,上海开腾信号设备有限公司,850,21,310000,107,1,3,2
7556,丹阳市梓瀚车辆部件有限公司,50,7,321100,0,2,3,3
7557,江西省绿野汽车照明有限公司,2500,7,360100,128,2,3,3
7558,广州联祥汽车用品有限公司,1000,14,440100,0,2,3,3
7559,宁波克林索思电子科技有限公司,100,8,330200,32,2,3,3
7560,江西江铃秦川电器有限公司,720,28,360100,250,2,3,3
7561,深圳市百康光电有限公司,1250,17,440300,0,2,3,3
7562,丹阳市荣丰车业有限公司,300,11,321100,0,2,3,3
7563,浙江金驹汽车零部件有限公司,1000,6,331000,64,2,3,3
7564,深圳市聚多光电股份有限公司,1000,7,440300,0,1,3,2
7565,上海畅宏汽车电子照明有限公司,100,19,310000,23,2,3,3
7566,常州亚达照明电器有限公司,568,30,320400,5,2,3,3
7567,江苏申通汽车零部件有限公司,3500,16,321100,0,2,3,3
7568,常州钱福塑业有限公司,500,20,320400,20,2,3,3
7569,广州市睿星汽车配件有限公司,1100,10,440100,6,2,3,3
7570,天津市汽车灯厂,1055,41,120000,31,1,3,2
7571,浙江大洋风汽车电子科技有限公司,1500,23,330300,0,2,3,3
7572,浙江欧若拉汽车零部件有限公司,2000,5,330700,2,2,3,3
7573,广州陆顺电子科技有限公司,200,11,440100,20,2,3,3
7574,佛山市祥鑫汽车用品有限公司,3000,9,440600,70,2,3,3
7575,天津市飞乐汽车照明有限公司,6000,15,120000,413,2,3,3
7576,常州求真灯业有限公司,50,20,320400,6,2,3,3
7577,江苏远洋车灯有限公司,1000,24,321100,25,2,3,3
7578,丹阳市中孚鼎汽配有限公司,500,10,321100,3,2,3,3
7579,重庆三本车灯有限公司,100,27,500000,20,2,3,3
7580,广东嘉利车灯有限公司,34000,6,441200,1243,2,3,3
7581,厦门佰明光电股份有限公司,5060,10,350200,0,1,3,2
7582,常州市天辰车辆部件有限公司,300,12,320400,20,2,3,3
7583,台州市欧博光电有限公司,500,12,331000,165,2,3,3
7584,上海信耀电子有限公司,525,20,310000,380,2,3,3
7585,浙江群鑫车灯有限公司,2000,5,330200,70,2,3,3
7586,江苏叶迪车灯股份有限公司,1500,18,320400,16,1,3,2
7587,江苏欧博车业有限公司,1000,6,320400,21,2,3,3
7588,常州通宝光电股份有限公司,5638,31,320400,213,1,3,2
7589,长春鸿德汽车照明有限公司,1000,17,220100,288,2,3,3
7590,重庆晧佳车灯有限公司,1000,5,500000,27,2,3,3
7591,常州市明宇交通器材有限公司,1280,24,320400,63,2,3,3
7592,丹阳市恒鼎汽车配件有限公司,20,9,321100,0,2,3,3
7593,江苏上钺汽车部件有限公司,722,16,321100,31,2,3,3
7594,芜湖安瑞光电有限公司,66000,12,340200,622,2,3,3
7595,常州市鑫跃灯业有限公司,4200,19,320400,63,2,3,3
7596,领为视觉智能科技（宁波）有限公司,10410,4,330200,287,2,3,3
7597,华域视觉科技（上海）有限公司,47242,33,310000,1281,2,3,3
7598,成都一汽富维海拉车灯有限公司,10000,10,510100,327,2,3,3
7599,裕鑫丰（广东）照明科技有限公司,1500,5,441900,52,2,3,3
7600,湖北汉光照明股份有限公司,1000,18,420900,0,1,3,2
7601,吉林小糸东光车灯有限公司,6500,33,220200,390,2,1,3
7602,常州久铁灯具有限公司,607,27,320400,84,2,2,3
7603,重庆熠美实业发展有限公司,4068,20,500000,282,2,2,3
7604,江苏云瑞照明器材有限公司,908,20,320400,17,2,2,3
7605,江苏彤明车灯有限公司,2366,21,321100,0,2,2,3
7606,斯意威电子（成都）有限公司,389,18,510100,41,2,2,3
7607,沃特威（广州）电子科技有限公司,2860,18,440100,121,2,2,3
7608,振禄电子（上海）有限公司,143,20,310000,5,2,2,3
7609,广州安通林灯具有限公司,753,27,440100,227,2,2,3
7610,昆山堤维西节能照明科技有限公司,28600,11,320500,92,2,2,3
7611,丽清汽车科技（上海）有限公司,19826,14,310000,301,2,2,3
7612,丹阳新华阳车灯有限公司,481,16,321100,0,2,3,3
7613,锦祥照明系统（大连）有限公司,9555,12,210200,1012,2,2,3
7614,宁波帝宝交通器材有限公司,8580,11,330200,91,2,2,3
7615,格罗特（上海）车灯系统有限公司,1787,15,310000,29,2,2,3
7616,马瑞利汽车零部件（芜湖）有限公司,22880,19,340200,709,2,2,3
